image_url,image_location,image_calendar,image_copyright
https://bing.ioliu.cn/photo/Shimaenaga_ZH-CN14747993510?force=download,亚洲,2017-02-03,今日立春长尾山雀，日本 (© Gouichi Wada/Nature Production/MINDEN PICTURES INC)
https://bing.ioliu.cn/photo/ScottishSquirrel_ZH-CN11794261635?force=download,"欧洲, 英国, 凯恩戈姆国家公园",2017-02-02,苏格兰凯恩戈姆国家公园里的一只欧亚红松鼠，苏格兰 (© Sue Demetriou/Offset)
https://bing.ioliu.cn/photo/GBRISS_ZH-CN10195808313?force=download,"大洋洲, 澳大利亚, 大堡礁",2017-02-01,从国际空间站拍摄的大堡礁 (© NASA)
https://bing.ioliu.cn/photo/FlameTowers_ZH-CN10904980589?force=download,"亚洲, 阿塞拜疆, 巴库",2017-01-31,火焰大厦和它的轮廓线，阿塞拜疆巴库 (© railelectropower/Getty Images)
https://bing.ioliu.cn/photo/SpringCouplet_ZH-CN16366435588?force=download,亚洲,2017-01-30,中国传统木门上的对联 (© Keren Su/Getty Images)
https://bing.ioliu.cn/photo/DoorGods_ZH-CN12360444323?force=download,亚洲,2017-01-29,月河古镇一户人家门前画着的门神 ，浙江 (© Keren Su/China Span/Getty Images)
https://bing.ioliu.cn/photo/ChineseGoldenPheasant_ZH-CN12693021758?force=download,亚洲,2017-01-28,一只雄性红腹锦鸡 (© Darlyne A. Murawski/Getty Images)
https://bing.ioliu.cn/photo/Chopstics_ZH-CN11978203109?force=download,亚洲,2017-01-27,红筷子和蒸笼，中国 (© Dudley Wood/Alamy Stock Photo)
https://bing.ioliu.cn/photo/DovrefjellMuskox_ZH-CN14069563613?force=download,"欧洲, 挪威, 多弗勒山-松达尔国家公园",2017-01-26,麝香牛和她的宝宝，多弗勒山-松达尔国家公园，挪威 (© Christina Krutz/Getty Images)
https://bing.ioliu.cn/photo/VillersAbbey_ZH-CN10373383330?force=download,"欧洲, 比利时, 维莱拉维尔",2017-01-25,维莱修道院，比利时 (© Patty Piturlea/500px)
https://bing.ioliu.cn/photo/LuciolaCruciata_ZH-CN9063767400?force=download,"亚洲, 日本, 四国岛",2017-01-24,被萤火虫照亮的小树林，日本四国岛 (© Hiroya Minakuchi/Minden Pictures)
https://bing.ioliu.cn/photo/MontBlancVideo_ZH-CN9230432404?force=download,"欧洲, 法国, 勃朗峰",2017-01-23,从萨雷布山视角眺望勃朗峰，法国 (© Niggli/Nimia)
https://bing.ioliu.cn/photo/PfeifferBeach_ZH-CN13868196659?force=download,"北美洲, 美国, 蒙特雷",2017-01-22,菲佛大苏尔州立公园里的菲佛海滩，加利福尼亚 (© Jingyu Wu/500px)
https://bing.ioliu.cn/photo/GentooPenguinVideo_ZH-CN9979103072?force=download,"南极洲, 南极洲, 库佛维尔岛",2017-01-21,库佛维尔岛的巴布亚企鹅，南极洲 (© Ben Cranke/Minden Pictures)
https://bing.ioliu.cn/photo/IceSculptures_ZH-CN12032666081?force=download,"亚洲, 中国, 哈尔滨",2017-01-20,今日大寒哈尔滨国际冰雪节盛开的烟花，黑龙江哈尔滨 (© Aly Song/REUTERS)
https://bing.ioliu.cn/photo/MinervaTerrace_ZH-CN10705203937?force=download,"北美洲, 美国, 黄石国家公园",2017-01-19,猛犸热泉的密涅瓦梯田，黄石国家公园，怀俄明州 (© Tim Fitzharris/Minden Pictures)
https://bing.ioliu.cn/photo/MountOTemanu_ZH-CN10516512008?force=download,"大洋洲, 法属波利尼西亚, 波拉波拉岛",2017-01-18,波拉波拉岛，背风群岛，法属波利尼西亚 (© Frans Lanting/Getty Images)
https://bing.ioliu.cn/photo/LasMedulasFrost_ZH-CN10300016604?force=download,"欧洲, 西班牙, 拉斯梅德拉斯",2017-01-17,Las Médulas的浓霜，西班牙  (© Juan Carlos Muñoz/age fotostock)
https://bing.ioliu.cn/photo/BehindTheFalls_ZH-CN6370841810?force=download,"北美洲, 加拿大, 安大略省",2017-01-16,在冰冻后的瀑布平台上的居住体验，尼亚加拉大瀑布，加拿大安大略省 (© Larissa Sakhnenko/500px)
https://bing.ioliu.cn/photo/GreatCourt_ZH-CN11131065922?force=download,"欧洲, 英国, 伦敦",2017-01-15,大英博物馆大中庭，英国伦敦 (© Aardvark/Alamy)
https://bing.ioliu.cn/photo/KongdeRi_ZH-CN11743396085?force=download,"亚洲, 尼泊尔, 萨加玛塔国家公园",2017-01-14,在南崎巴札小镇上方矗立的Kongde Ri山峰，萨加玛塔国家公园，尼泊尔 (© Andrew Peacock/Aurora Photos)
https://bing.ioliu.cn/photo/MacaquesWulingyuan_ZH-CN8705472129?force=download,亚洲,2017-01-13,张家界附近武陵源旷野里的几只恒河猴，中国 (© Xinhua News Agency/REX/Shutterstock)
https://bing.ioliu.cn/photo/TempleOfValadier_ZH-CN13184904528?force=download,"欧洲, 意大利, 真加市",2017-01-12,Valadier寺庙，真加市，意大利 (© Westend61/Getty Images)
https://bing.ioliu.cn/photo/NASAEgypt_ZH-CN10985844646?force=download,亚洲,2017-01-11,埃及南部的灌溉系统 (© NASA Images)
https://bing.ioliu.cn/photo/EifelNPBelgium_ZH-CN12131884508?force=download,"欧洲, 德国, 艾弗尔国家公园",2017-01-10,艾弗尔国家公园，北莱茵-威斯特法伦州，德国 (© Danny Laps/Minden Pictures)
https://bing.ioliu.cn/photo/RossFountain_ZH-CN11490955168?force=download,"北美洲, 加拿大, 维多利亚",2017-01-09,维多利亚宝翠花园的罗斯喷泉，不列颠哥伦比亚省，加拿大 (© Reimar 8/Alamy)
https://bing.ioliu.cn/photo/TrakaiIslandCastle_ZH-CN14067567252?force=download,"欧洲, 立陶宛, 特拉凯",2017-01-08,特拉凯的特拉凯城堡，立陶宛 (© Conor MacNeill/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/CalevCoyote_ZH-CN8657167059?force=download,"北美洲, 美国, 雷德蒙德",2017-01-07,Marymoor国家公园的一匹土狼，雷德蒙德，华盛顿州 (© Joseph Calev)
https://bing.ioliu.cn/photo/RoyalBarge_ZH-CN8556739705?force=download,"亚洲, 缅甸, 仰光",2017-01-06,大湖上的卡拉威宫驳船，仰光，缅甸 (© Etakundoy/Shutterstock)
https://bing.ioliu.cn/photo/MacawFlight_ZH-CN10427294606?force=download,"南美洲, 巴西, 亚马逊雨林",2017-01-05,蓝黄相间的金刚鹦鹉在亚马逊雨林上空飞行， 巴西 (© Nicky van Veenendaal/500px)
https://bing.ioliu.cn/photo/LakeWakapitu_ZH-CN11335950566?force=download,"亚洲, 新西兰, 奥塔哥",2017-01-04,皇后镇附近的瓦卡蒂普湖，新西兰 (© Raimondo Restelli/500px)
https://bing.ioliu.cn/photo/CarWash_ZH-CN12705750866?force=download,"北美洲, 墨西哥, 金塔纳罗奥",2017-01-03,图卢姆附近的Aktun Ha 水井的水底视角，金塔纳罗奥，墨西哥 (© Christian Vizl/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/CabinetClimber_ZH-CN8091149480?force=download,"北美洲, 美国, 蒙大拿州",2017-01-02,一位登山爱好者正在征服Cabinet山峰，蒙大拿州 (© Steven Gnam/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/HongKongEye_ZH-CN12285832688?force=download,"亚洲, 中国, 香港特别行政区",2017-01-01,今日元旦在“香港眼”摩天轮上跨年，香港 (© Garan Jay/500px)
https://bing.ioliu.cn/photo/WinterOwls_ZH-CN11633542284?force=download,亚洲,2016-12-31,"北海道的一对长尾林鸮，日本 (© JTB Media Creation, Inc./Alamy Stock Photo)"
https://bing.ioliu.cn/photo/ZellerHorn_ZH-CN7123868469?force=download,"欧洲, 德国, 斯图加特市",2016-12-30,斯图加特市附近的霍亨索伦城堡，德国 (© Jürgen Eisele/500px)
https://bing.ioliu.cn/photo/AthabascaCanyon_ZH-CN11032342866?force=download,"北美洲, 加拿大, 贾斯珀国家公园",2016-12-29,贾斯珀国家公园的阿萨巴斯卡河，加拿大 (© Ron Harris/Offset)
https://bing.ioliu.cn/photo/GrusJaponensis_ZH-CN8553179454?force=download,"亚洲, 日本, 北海道",2016-12-28,阿寒国立公园的丹顶鹤，日本北海道 (© Vincent Munier/Minden Pictures)
https://bing.ioliu.cn/photo/ColorfulTromso_ZH-CN9894938772?force=download,"欧洲, 挪威, 特罗姆瑟",2016-12-27,特罗姆瑟的色彩缤纷的房子，挪威 (© Tomasz Misiukiewicz/500px)
https://bing.ioliu.cn/photo/SouthamptonCommon_ZH-CN8102690225?force=download,"欧洲, 英国, 南安普敦",2016-12-26,南安普敦公园，南安普敦，英格兰 (© David Baker/Gallery Stock)
https://bing.ioliu.cn/photo/SnowGlobeVideo_ZH-CN8461656803?force=download,"欧洲, 意大利, 南蒂罗尔",2016-12-25,特伦蒂诺-上阿迪杰的一个圣诞市集，南蒂罗尔，意大利 (© Carlo Trolese/500px)
https://bing.ioliu.cn/photo/BelarusDeer_ZH-CN10349578779?force=download,亚洲,2016-12-24,雪地里的红鹿 (© Getty Images)
https://bing.ioliu.cn/photo/TheDomeEdinburgh_ZH-CN11993142817?force=download,"欧洲, 英国, 爱丁堡",2016-12-23,爱丁堡一家叫做The Dome的夜店，苏格兰 (© Marty McKillop/500px)
https://bing.ioliu.cn/photo/ManhattanBeach_ZH-CN10916747728?force=download,"北美洲, 美国, 曼哈顿海滩",2016-12-22,曼哈顿海滩码头，加利福尼亚州，美国 (© Mat Rick Photography/Aurora Photos)
https://bing.ioliu.cn/photo/AncientpeopleSkating_ZH-CN10472124556?force=download,亚洲,2016-12-21,今日冬至中国古人滑冰图 (© Stock Connection/REX/Shutterstock)
https://bing.ioliu.cn/photo/SaguaroLights_ZH-CN11691459871?force=download,"北美洲, 美国, 亚利桑那州",2016-12-20,一株被灯带装饰了的树形仙人掌，亚利桑那州 (© Gallery Stock)
https://bing.ioliu.cn/photo/ElmiraTreeFarm_ZH-CN8716369223?force=download,"北美洲, 美国, 埃尔迈拉市",2016-12-19,埃尔迈拉市的一个树农场，爱达荷州，美国 (© Woods Wheatcroft/Aurora Photos)
https://bing.ioliu.cn/photo/CandyCaneSeaStar_ZH-CN8947157877?force=download,"亚洲, 马来西亚, 婆罗洲",2016-12-18,巨大海葵上的一枚海星， 西巴丹岛附近，婆罗洲 (© Norbert Wu/Minden Pictures)
https://bing.ioliu.cn/photo/Farolitos_ZH-CN12055626406?force=download,"北美洲, 美国, 圣达菲",2016-12-17,被纸袋灯照亮的酒店，洛雷托，圣达菲，新墨西哥州，美国 (© Ian Shive/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/SwitzerlandSunset_ZH-CN8198492507?force=download,"欧洲, 瑞士, 伯尔尼高地",2016-12-16,雪地里的日落，瑞士 (© Alexander Dragunov/500px)
https://bing.ioliu.cn/photo/VelikoTarnovo_ZH-CN11165433151?force=download,"欧洲, 保加利亚, 大特尔诺沃",2016-12-15,大特尔诺沃，保加利亚 (© valentinrussanov/Getty Images)
https://bing.ioliu.cn/photo/MicoDeNoche_ZH-CN10514469675?force=download,亚洲,2016-12-14,帕萨米里亚国家公园的黑夜猴，秘鲁 (© Cyril Ruoso/Minden Pictures)
https://bing.ioliu.cn/photo/CircularBarn_ZH-CN10350401093?force=download,"北美洲, 美国, 马林维尔",2016-12-13,马林维尔的Fromme-Birney Round Barn博物馆的内顶，堪萨斯州，美国 (© Garret Suhrie/Tandem Stills + Motion)
https://bing.ioliu.cn/photo/KazakhstanNasa_ZH-CN9791985430?force=download,"亚洲, 哈萨克斯坦, 阿拜",2016-12-12,陆地卫星8号的红外照片， 摄于哈萨克斯坦的油田 (© NASA)
https://bing.ioliu.cn/photo/WarmiaPoland_ZH-CN13324541925?force=download,"欧洲, 波兰, 奥尔什丁市",2016-12-11,巴尔切沃村庄的近郊，奥尔什丁市，波兰 (© jesiotr9/Getty Images)
https://bing.ioliu.cn/photo/CliffPalaceLuminara_ZH-CN10279459718?force=download,"北美洲, 美国, 梅萨维德国家公园",2016-12-10,梅萨维德国家公园的悬崖宫正在进行的圣诞灯节，科罗拉多州，美国 (© Richard Ellis/Alamy)
https://bing.ioliu.cn/photo/JungfrauClimbers_ZH-CN11867441596?force=download,"欧洲, 瑞士, 伯尔尼",2016-12-09,正在征服少女峰的攀登者们，伯尔尼阿尔卑斯山，瑞士 (© plainpicture/Cultura/Lost Horizon Images)
https://bing.ioliu.cn/photo/RoundWalkway_ZH-CN10197024907?force=download,"亚洲, 中国, 湾仔区",2016-12-08,湾仔区的行人天桥，香港 (© timestock22/Nimia)
https://bing.ioliu.cn/photo/AidlingerHoehe_ZH-CN11764360351?force=download,"欧洲, 德国, 艾德林根",2016-12-07,艾德林根高地上的晨雾，普法芬温克尔，巴伐利亚，德国 (© WestEnd61/REX/Shutterstock)
https://bing.ioliu.cn/photo/HuangShanS_ZH-CN13503227356?force=download,"亚洲, 中国, 黄山市",2016-12-06,今日大雪黄山风景区，安徽省 (© Adam Wong/Prime/500px)
https://bing.ioliu.cn/photo/Semiconductor_ZH-CN9271532081?force=download,亚洲,2016-12-05,用英飞凌技术批量生产的半导体，菲拉赫，奥地利 (© Krisztian Bocsi/Bloomberg/Getty Images)
https://bing.ioliu.cn/photo/Quinoa_ZH-CN9445647519?force=download,亚洲,2016-12-04,昆诺阿藜，秘鲁 (© Westend61 GmbH/Alamy)
https://bing.ioliu.cn/photo/RedGrouseScotland_ZH-CN11977270993?force=download,"欧洲, 英国, 苏格兰高地",2016-12-03,苏格兰高地的红松鸡 (© Mark Sisson/REX/Shutterstock)
https://bing.ioliu.cn/photo/ResurrectionBay_ZH-CN10718475653?force=download,"北美洲, 美国, 基奈半岛自治市",2016-12-02,在基奈峡湾国家公园的复活湾，阿拉斯加州，美国 (© Ron Niebrugge/Alamy)
https://bing.ioliu.cn/photo/CiervaCove_ZH-CN10404920946?force=download,南极洲,2016-12-01,南极半岛的西尔瓦湾 (© Aurora Photos/Offset)
https://bing.ioliu.cn/photo/CattleEgrets_ZH-CN8513428115?force=download,"非洲, 南非, 豪登省",2016-11-30,两只牛背鹭站在布契尔斑马背上，利特弗雷自然保护区，南非 (© Richard Du Toit/Minden Pictures)
https://bing.ioliu.cn/photo/GrizzlyPeakSFVideo_ZH-CN11282703590?force=download,"北美洲, 美国, 旧金山-奥克兰海湾大桥",2016-11-29,旧金山-奥克兰海湾大桥和其背后的旧金山，加利福尼亚州 (© Engel Ching/Alamy)
https://bing.ioliu.cn/photo/LondonRadiometers_ZH-CN12114654989?force=download,"欧洲, 英国, 伦敦",2016-11-28,英国皇家学会总部展示的古董放射计，伦敦，英国 (© Peter Macdiarmid/Staff/Getty Images)
https://bing.ioliu.cn/photo/VictoriaTower_ZH-CN13097406171?force=download,"北美洲, 美国, 拉古纳海滩",2016-11-27,维多利亚海滩边的灯塔，拉古纳海滩，加利福尼亚州 (© Jon Bilous/Shutterstock)
https://bing.ioliu.cn/photo/ThailandWaterfall_ZH-CN7044305410?force=download,"亚洲, 泰国, 北碧府",2016-11-26,爱侣湾国家公园，北碧府，泰国 (© Banana Republic Images/Shutterstock)
https://bing.ioliu.cn/photo/RissaTridactyla_ZH-CN9552683179?force=download,亚洲,2016-11-25,悬崖上的三趾鸥巢穴，爱尔兰 (© Michel Gunther/Biosphoto/Minden Pictures)
https://bing.ioliu.cn/photo/BlackchurchRock_ZH-CN9991716795?force=download,"欧洲, 英国, 北德文郡",2016-11-24,Blackchurch岩石，北德文郡海岸，英国 (© Mike Wilson/Nature's Beauty/Aurora Photos)
https://bing.ioliu.cn/photo/CalbucoVolcano_ZH-CN7246641564?force=download,"南美洲, 智利, 卡尔布科火山",2016-11-23,爆发中的卡尔布科火山，智利，2015年4月 (© Martin Bernetti/AFP/Getty Images)
https://bing.ioliu.cn/photo/KuanmiaoNoodles_ZH-CN11859888841?force=download,亚洲,2016-11-22,今日小雪充满阳光味道的关庙面，台湾台南 (© 850075/Shutterstock)
https://bing.ioliu.cn/photo/TurdaSalt_ZH-CN8549125738?force=download,"亚洲, 罗马尼亚, 图尔达",2016-11-21,萨利纳图尔达盐矿，图尔达，罗马尼亚 (© Biris Paul Silviu/Getty Images)
https://bing.ioliu.cn/photo/WallPaintingChildren_ZH-CN7327764062?force=download,"亚洲, 马来西亚, 槟城",2016-11-20,乔治城的壁画，槟城，马来西亚 (© JTB Photo/UIG/Getty Images)
https://bing.ioliu.cn/photo/VirginRiver_ZH-CN13069045342?force=download,"北美洲, 美国, 锡安国家公园",2016-11-19,锡安国家公园的处女河，犹他州，美国 (© Marc Adamus/Aurora Photos)
https://bing.ioliu.cn/photo/IlluminatedMushrooms_ZH-CN10061659106?force=download,"欧洲, 荷兰, 登海尔德",2016-11-18,黑暗沙丘中的蘑菇，登海尔德近郊，荷兰 (© Daniel Laan/500px)
https://bing.ioliu.cn/photo/BeaujolaisNouveau_ZH-CN8322497216?force=download,"欧洲, 法国, 罗讷河谷",2016-11-17,博热附近的葡萄园，罗讷河谷，法国 (© Richard Semik/Shutterstock)
https://bing.ioliu.cn/photo/MountScott_ZH-CN8412403132?force=download,"北美洲, 美国, 俄克拉荷马州",2016-11-16,威奇托山野生动物保护区内的斯科特山，俄克拉荷马州，美国 (© Tim Fitzharris/Minden Pictures)
https://bing.ioliu.cn/photo/HeronSilhouette_ZH-CN7435340158?force=download,亚洲,2016-11-15,一只苍鹭的剪影 (© Don Mammoser/Shutterstock)
https://bing.ioliu.cn/photo/Hungerburgbahn_ZH-CN12632091555?force=download,"欧洲, 奥地利, 因斯布鲁克",2016-11-14,罗德帕克缆车站，因斯布鲁克，奥地利 (© imageBROKER/Alamy)
https://bing.ioliu.cn/photo/FlindersGranite_ZH-CN10776618323?force=download,"大洋洲, 澳大利亚, 弗林德斯岛",2016-11-13,弗林德斯岛附近的花岗岩岩石，塔斯马尼亚州，澳大利亚 (© Masterfile/Aurora Photos)
https://bing.ioliu.cn/photo/IgelHerbst_ZH-CN7813320285?force=download,亚洲,2016-11-12,埃姆斯兰的一只欧洲刺猬，德国 (© Erhard Nerger/Alamy)
https://bing.ioliu.cn/photo/SingleCrane_ZH-CN11987665683?force=download,亚洲,2016-11-11,“一只”丹顶鹤 (© Bobby Joshi/500px)
https://bing.ioliu.cn/photo/PingganVillage_ZH-CN10035092925?force=download,"亚洲, 印尼, 金塔马尼小镇",2016-11-10,金塔马尼小镇，巴厘岛，印度尼西亚 (© Bobby Joshi/500px)
https://bing.ioliu.cn/photo/ArcticHenge_ZH-CN8197982391?force=download,"欧洲, 冰岛, 勒伊法赫本",2016-11-09,北极地区Raufarhöfn上空的斑斓极光，冰岛 (© Stian Rekdal/Nimia)
https://bing.ioliu.cn/photo/NottulnHerbst_ZH-CN9638949027?force=download,"欧洲, 德国, 诺图尔恩小镇",2016-11-08,诺图尔恩小镇，Münsterland，北莱茵-威斯特法伦州，德国 (© Hans Blossey/age fotostock)
https://bing.ioliu.cn/photo/IcyWaterfull_ZH-CN13699207169?force=download,"亚洲, 中国, 九寨沟县",2016-11-07,今日立冬一条被冰冻“定格”了的小溪，九寨沟县，四川省 (© Jin Xing/Moment/Getty Images)
https://bing.ioliu.cn/photo/UnionStationToronto_ZH-CN10376164284?force=download,"北美洲, 加拿大, 多伦多",2016-11-06,多伦多联合车站的大石钟，加拿大 (© Zoran Stanojevic/Alamy)
https://bing.ioliu.cn/photo/ApurimacRiverBridge_ZH-CN13064248684?force=download,"南美洲, 秘鲁, 卡纳斯省",2016-11-05,阿普里马克河悬着的印加绳桥， 秘鲁 (© Wigbert Roth/Getty Images)
https://bing.ioliu.cn/photo/GoldenHouten_ZH-CN8874322377?force=download,"欧洲, 荷兰, 豪滕",2016-11-04,豪滕，荷兰 (© Herman van den Berge/500px)
https://bing.ioliu.cn/photo/CanoCristales_ZH-CN12281532336?force=download,"南美洲, 哥伦比亚, 马卡雷纳山脉",2016-11-03,马卡雷纳山脉的五色河，哥伦比亚 (© Tom Till/Alamy)
https://bing.ioliu.cn/photo/JamnikSlovenia_ZH-CN12254942310?force=download,"欧洲, 斯洛文尼亚, 亚姆尼克小镇",2016-11-02,Saints Primus教堂和Felician教堂，亚姆尼克小镇， 斯洛文尼亚 (© Ian Middleton/Alamy)
https://bing.ioliu.cn/photo/SkullMural_ZH-CN10342183481?force=download,亚洲,2016-11-01,瓦哈卡的鬼节骷髅壁画，墨西哥 (© Judy Bellah/Alamy)
https://bing.ioliu.cn/photo/Halloween2016_ZH-CN7682362704?force=download,亚洲,2016-10-31,闹鬼的荒墓 (© Shutterstock/Getty Images)
https://bing.ioliu.cn/photo/RedMaple_ZH-CN13551827423?force=download,"亚洲, 中国, 九寨沟县",2016-10-30,九寨沟国家公园内的枫树 (© Cornelia Doerr/Getty Images)
https://bing.ioliu.cn/photo/NightLeopard_ZH-CN12938329877?force=download,亚洲,2016-10-29,一只非洲豹出现在伦多洛兹私人野生动物保护区，南非  (© Sergey Gorshkov/Minden Pictures)
https://bing.ioliu.cn/photo/FlyingFox_ZH-CN11177580940?force=download,亚洲,2016-10-28,灰头狐蝠 (© Craig Dingle/Getty Images)
https://bing.ioliu.cn/photo/TransylvaniaMist_ZH-CN11749467591?force=download,"罗马尼亚, 穆列什县",2016-10-27,薄雾笼罩的特兰西瓦尼亚乡村，罗马尼亚 (© Alex Robciuc/REX/Shutterstock)
https://bing.ioliu.cn/photo/GreaterKudu_ZH-CN8868031087?force=download,地球,2016-10-26,丘比国家公园里的雌性大捻角羚，博茨瓦纳 (© WorldFoto/Aurora Photos)
https://bing.ioliu.cn/photo/Eyjafjallajokull_ZH-CN7486636209?force=download,"冰岛, 艾雅法拉火山",2016-10-25,爆发中的艾雅法拉火山，冰岛 (© moodboard/Cultura/Getty Images)
https://bing.ioliu.cn/photo/KingRiver_ZH-CN12008036815?force=download,"澳大利亚, 温德姆市",2016-10-24,温德姆市附近King河的滩涂，澳大利亚 (© Ralph Lee Hopkins/Offset)
https://bing.ioliu.cn/photo/RanwuLake_ZH-CN12859816630?force=download,"中国, 昌都市",2016-10-23,今日霜降西藏昌都市然乌湖 (© Yuanping/iStock/Getty Images Plus)
https://bing.ioliu.cn/photo/MountTarawera_ZH-CN9325208378?force=download,"亚洲, 新西兰, 塔拉韦拉火山",2016-10-22,塔拉韦拉火山，新西兰北岛 (© Look Foto/Aurora Photos)
https://bing.ioliu.cn/photo/MuseumClouds_ZH-CN12976052707?force=download,"欧洲, 意大利, 博尔扎诺",2016-10-21,云层中的梅斯纳尔山博物馆，意大利 (© Alberto Simonetti/Getty Images)
https://bing.ioliu.cn/photo/YorklynCoveredBridge_ZH-CN9725813153?force=download,"北美洲, 美国, 约克林",2016-10-20,约克林村庄的阿什兰棚桥，美国特拉华州 (© Robert Kirk/Getty Images)
https://bing.ioliu.cn/photo/HalongBayVideo_ZH-CN9374479696?force=download,"亚洲, 越南, 下龙湾",2016-10-19,下龙湾的日落， 越南 (© Banana Republic Images/Shutterstock)
https://bing.ioliu.cn/photo/TheForadada_ZH-CN8007497690?force=download,"欧洲, 西班牙, 福拉达达",2016-10-18,在福拉达达的石灰石悬崖，加泰罗尼亚，西班牙 (© Inaki Relanzon/Minden Pictures)
https://bing.ioliu.cn/photo/GreaterFlamingos_ZH-CN13656214069?force=download,亚洲,2016-10-17,坦桑尼亚的大火烈鸟 (© DLILLC/Corbis/VCG Getty Images)
https://bing.ioliu.cn/photo/VaranasiBoat_ZH-CN8290748524?force=download,"亚洲, 印度, 瓦拉纳西",2016-10-16,恒河里的一条船，瓦拉纳西，印度 (© David Santiago Garcia/Aurora Photos)
https://bing.ioliu.cn/photo/LacsdesCheserys_ZH-CN10032851647?force=download,"欧洲, 法国, 霞慕尼",2016-10-15,Cheserys湖与霞慕尼-勃朗峰，霞慕尼， 法国上萨瓦省 (© David Pattyn/Minden Pictures)
https://bing.ioliu.cn/photo/MosierCherryOrchards_ZH-CN5969284234?force=download,"北美洲, 美国, 胡德里弗县",2016-10-14,哥伦比亚河峡谷国家风景名胜区内的甜樱桃园，美国俄勒冈州 (© Jaynes Gallery/Danita Delimont)
https://bing.ioliu.cn/photo/WaddenSeaIsland_ZH-CN11536663361?force=download,"欧洲, 荷兰, 西弗里西亚群岛",2016-10-13,Zuiderduintjes岛，西弗里西亚群岛，荷兰 (© Pete Leonard/Getty Images)
https://bing.ioliu.cn/photo/MadeiraTrails_ZH-CN11087101725?force=download,"欧洲, 葡萄牙, 马德拉群岛",2016-10-12,马德拉岛的山间小径，葡萄牙 (© Rusinka/Shutterstock)
https://bing.ioliu.cn/photo/YellowFrontedWoodpecker_ZH-CN12671581596?force=download,亚洲,2016-10-11,一只黄额啄木鸟，巴西  (© Rafael Guadeluppe/Getty Images)
https://bing.ioliu.cn/photo/JamesWebbSpaceTelescope_ZH-CN12268483856?force=download,亚洲,2016-10-10,詹姆斯·韦伯太空望远镜内的光学拼接镜面 (© NASA)
https://bing.ioliu.cn/photo/SiberiaFoliage_ZH-CN9019501731?force=download,"欧洲, 俄罗斯, 西伯利亚",2016-10-09,西伯利亚东部针叶林的秋天， 俄罗斯 (© Serguei Fomine/500px)
https://bing.ioliu.cn/photo/LightsBerlin_ZH-CN8584269528?force=download,"欧洲, 德国, 柏林",2016-10-08,在德国灯光节期间，柏林大教堂灯火通明 (© Paul Zinken/Alamy)
https://bing.ioliu.cn/photo/ScotlandHarbourSeal_ZH-CN14004018027?force=download,亚洲,2016-10-07,艾莱岛附近的一只港海豹，英国 (© Laurie Campbell/Minden Pictures)
https://bing.ioliu.cn/photo/HongKongVideo_ZH-CN8807831395?force=download,"亚洲, 中国, 香港",2016-10-06,香港，中国 (© Banana Republic Images/Shutterstock)
https://bing.ioliu.cn/photo/PenguinSchool_ZH-CN12747614562?force=download,欧洲,2016-10-05,成年帝企鹅和它的宝宝们，雪山岛，南极洲 (© Mike Hill/Getty Images)
https://bing.ioliu.cn/photo/NASABahamas_ZH-CN9199428580?force=download,"北美洲, 巴哈马, 埃克苏马群岛",2016-10-04,从国际空间站拍摄到的位于大埃克苏马群岛西侧小岛的珊瑚礁，巴哈马 (© NASA)
https://bing.ioliu.cn/photo/CliffDwelling_ZH-CN11875663989?force=download,"北美洲, 美国, 绮丽峡谷国家遗迹",2016-10-03,绮丽峡谷国家遗迹的悬崖屋，美国亚利桑那州 (© Design Pics/Offset)
https://bing.ioliu.cn/photo/LastNightProms_ZH-CN6602411502?force=download,"欧洲, 英国, 伦敦",2016-10-02,皇家阿尔伯特音乐厅顶部的吸声板，英国伦敦 (© chrisstockphotography/Alamy)
https://bing.ioliu.cn/photo/YongdingFloor_ZH-CN13975440516?force=download,"亚洲, 中国, 北京",2016-10-01,门头沟区永定楼的星夜，北京 (© Viewstock/Getty Images)
https://bing.ioliu.cn/photo/RakotzBridge_ZH-CN9323170058?force=download,"欧洲, 德国, 萨克森州",2016-09-30,Kromlau小镇上杜鹃园里的魔鬼桥，德国萨克森州 (© Fotoatelier Berlin/Getty Images)
https://bing.ioliu.cn/photo/WhooperSwans_ZH-CN14237745323?force=download,欧洲,2016-09-29,屈斜路湖的大天鹅，日本北海道 (© Ocean/Corbis)
https://bing.ioliu.cn/photo/MontVentoux_ZH-CN13938704019?force=download,"欧洲, 法国, 普罗旺斯",2016-09-28,旺图山上空的云雾，法国 (© Drone Under/Nimia)
https://bing.ioliu.cn/photo/FentonLake_ZH-CN12244750610?force=download,"北美洲, 加拿大, 安大略省",2016-09-27,芬顿湖中雨雾缭绕的小岛，苏必利尔湖省立公园，加拿大安大略省 (© Mike Grandmaison/Getty Images)
https://bing.ioliu.cn/photo/ConcertHallReykjavik_ZH-CN9594278223?force=download,"欧洲, 冰岛, 雷克雅未克",2016-09-26,雷克雅未克的哈尔帕音乐厅，冰岛 (© Juan Carlos Muñoz/age fotostock)
